"schoolid" "sex" "pped" "rgi"
"2067" 70107 1 1 0
"2068" 70107 1 1 0
"2069" 70107 1 1 0
"2070" 70107 1 1 1
"2071" 70108 0 0 0
"2072" 70108 0 1 0
"2073" 70108 0 1 0
"2074" 70108 0 1 0
"2075" 70108 0 1 0
"2076" 70108 0 1 1
"2077" 70108 0 1 1
"2078" 70108 0 1 1
"2079" 70108 0 1 1
"2080" 70108 0 1 1
"2081" 70108 0 1 1
"2082" 70108 1 0 1
"2083" 70108 1 0 1
"2084" 70108 1 0 1
"2085" 70108 1 1 0
"2086" 70108 1 1 0
"2087" 70108 1 1 0
"2088" 70108 1 1 0
"2089" 70108 1 1 0
"2090" 70108 1 1 0
"2091" 70108 1 1 0
"2092" 70108 1 1 0
"2093" 70108 1 1 1
"2094" 70108 1 1 1
"2095" 70108 1 1 1
"2096" 70209 0 1 0
"2097" 70209 0 1 0
"2098" 70209 0 1 0
"2099" 70209 0 1 0
"2100" 70209 0 1 0
"2101" 70209 0 1 0
"2102" 70209 0 1 0
"2103" 70209 0 1 0
"2104" 70209 0 1 1
"2105" 70209 1 0 0
"2106" 70209 1 1 0
"2107" 70209 1 1 0
"2108" 70209 1 1 0
"2109" 70209 1 1 0
"2110" 70209 1 1 0
"2111" 70209 1 1 0
"2112" 70209 1 1 0
"2113" 70209 1 1 0
"2114" 70209 1 1 0
"2115" 70209 1 1 0
"2116" 70209 1 1 0
"2117" 70209 1 1 0
"2118" 70209 1 1 1
"2119" 70209 1 1 1
"2120" 70209 1 1 1
"2121" 70210 0 1 0
"2122" 70210 0 1 0
"2123" 70210 0 1 0
"2124" 70210 0 1 0
"2125" 70210 0 1 0
"2126" 70210 0 1 0
"2127" 70210 1 1 0
"2128" 70210 1 1 0
"2129" 70210 1 1 0
"2130" 70210 1 1 0
"2131" 70210 1 1 0
"2132" 70210 1 1 0
"2133" 70211 0 0 0
"2134" 70211 0 0 0
"2135" 70211 0 1 0
"2136" 70211 0 1 0
"2137" 70211 0 1 0
"2138" 70211 0 1 0
"2139" 70211 0 1 0
"2140" 70211 0 1 0
"2141" 70211 0 1 1
"2142" 70211 1 0 0
"2143" 70211 1 1 0
"2144" 70211 1 1 0
"2145" 70211 1 1 0
"2146" 70211 1 1 0
"2147" 70211 1 1 0
"2148" 70211 1 1 0
"2149" 70211 1 1 0
"2150" 70211 1 1 0
"2151" 70211 1 1 0
"2152" 70211 1 1 0
"2153" 70211 1 1 0
"2154" 70212 0 1 0
"2155" 70212 0 1 0
"2156" 70212 0 1 0
"2157" 70212 0 1 0
"2158" 70212 0 1 0
"2159" 70212 0 1 0
"2160" 70212 0 1 0
"2161" 70212 0 1 0
"2162" 70212 0 1 0
"2163" 70212 0 1 0
"2164" 70212 1 0 0
"2165" 70212 1 0 0
"2166" 70212 1 0 0
"2167" 70213 0 0 0
"2168" 70213 0 0 0
"2169" 70213 0 0 1
"2170" 70213 0 1 0
"2171" 70213 0 1 0
"2172" 70213 0 1 0
"2173" 70213 0 1 0
"2174" 70213 0 1 0
"2175" 70213 0 1 0
"2176" 70213 0 1 0
"2177" 70213 1 0 0
"2178" 70213 1 0 0
"2179" 70213 1 0 1
"2180" 70213 1 1 0
"2181" 70213 1 1 0
"2182" 70213 1 1 0
"2183" 70213 1 1 0
"2184" 70213 1 1 0
"2185" 70213 1 1 0
"2186" 70213 1 1 0
"2187" 70213 1 1 0
"2188" 70213 1 1 0
"2189" 70213 1 1 0
"2190" 70213 1 1 0
"2191" 70213 1 1 0
"2192" 70213 1 1 0
"2193" 70213 1 1 0
"2194" 70213 1 1 0
"2195" 70213 1 1 0
"2196" 70213 1 1 0
"2197" 80101 0 0 0
"2198" 80101 0 0 0
"2199" 80101 0 0 0
"2200" 80101 0 0 0
"2201" 80101 0 0 0
"2202" 80101 0 1 0
"2203" 80101 0 1 0
"2204" 80101 0 1 0
"2205" 80101 0 1 0
"2206" 80101 0 1 0
"2207" 80101 0 1 0
"2208" 80101 0 1 0
"2209" 80101 1 0 0
"2210" 80101 1 0 0
"2211" 80101 1 0 0
"2212" 80101 1 0 0
"2213" 80101 1 0 0
"2214" 80101 1 0 0
"2215" 80101 1 0 0
"2216" 80101 1 1 0
"2217" 80101 1 1 0
"2218" 80101 1 1 0
"2219" 80101 1 1 0
"2220" 80101 1 1 0
"2221" 80101 1 1 0
"2222" 80101 1 1 0
"2223" 80102 0 1 0
"2224" 80102 0 1 0
"2225" 80102 0 1 0
"2226" 80102 0 1 0
"2227" 80102 0 1 0
"2228" 80102 0 1 0
"2229" 80102 0 1 0
"2230" 80102 0 1 0
"2231" 80102 0 1 0
"2232" 80102 0 1 1
"2233" 80102 1 0 0
"2234" 80102 1 1 0
"2235" 80102 1 1 0
"2236" 80102 1 1 0
"2237" 80102 1 1 0
"2238" 80102 1 1 0
"2239" 80102 1 1 0
"2240" 80102 1 1 0
"2241" 80102 1 1 0
"2242" 80102 1 1 0
"2243" 80102 1 1 0
"2244" 80102 1 1 0
"2245" 80102 1 1 0
"2246" 80102 1 1 1
"2247" 80102 1 1 1
"2248" 80102 1 1 1
"2249" 80102 1 1 1
"2250" 80102 1 1 1
"2251" 80102 1 1 1
"2252" 80103 0 1 0
"2253" 80103 0 1 0
"2254" 80103 0 1 0
"2255" 80103 0 1 0
"2256" 80103 0 1 0
"2257" 80103 0 1 0
"2258" 80103 0 1 0
"2259" 80103 0 1 0
"2260" 80103 0 1 0
"2261" 80103 0 1 0
"2262" 80103 0 1 1
"2263" 80103 1 0 0
"2264" 80103 1 0 0
"2265" 80103 1 1 0
"2266" 80103 1 1 0
"2267" 80103 1 1 0
"2268" 80103 1 1 0
"2269" 80103 1 1 0
"2270" 80103 1 1 0
"2271" 80103 1 1 0
"2272" 80103 1 1 0
"2273" 80103 1 1 0
"2274" 80103 1 1 0
"2275" 80103 1 1 0
"2276" 80103 1 1 0
"2277" 80103 1 1 0
"2278" 80103 1 1 0
"2279" 80103 1 1 1
"2280" 80104 0 1 0
"2281" 80104 0 1 0
"2282" 80104 0 1 0
"2283" 80104 0 1 0
"2284" 80104 0 1 0
"2285" 80104 0 1 0
"2286" 80104 0 1 0
"2287" 80104 0 1 0
"2288" 80104 0 1 0
"2289" 80104 0 1 0
"2290" 80104 0 1 0
"2291" 80104 0 1 0
"2292" 80104 1 0 0
"2293" 80104 1 1 0
"2294" 80104 1 1 0
"2295" 80104 1 1 0
"2296" 80104 1 1 0
"2297" 80104 1 1 0
"2298" 80104 1 1 0
"2299" 80104 1 1 0
"2300" 80104 1 1 0
"2301" 80104 1 1 0
"2302" 80104 1 1 0
"2303" 80104 1 1 0
"2304" 80205 0 0 0
"2305" 80205 0 0 0
"2306" 80205 0 0 1
"2307" 80205 0 0 1
"2308" 80205 0 0 1
"2309" 80205 0 0 1
"2310" 80205 0 1 0
"2311" 80205 0 1 0
"2312" 80205 0 1 0
"2313" 80205 0 1 1
"2314" 80205 1 0 0
"2315" 80205 1 0 0
"2316" 80205 1 0 0
"2317" 80205 1 0 1
"2318" 80205 1 0 1
"2319" 80205 1 0 1
"2320" 80205 1 1 0
"2321" 80205 1 1 1
"2322" 80205 1 1 1
"2323" 80205 1 1 1
"2324" 80206 0 0 0
"2325" 80206 0 0 0
"2326" 80206 0 0 0
"2327" 80206 0 0 0
"2328" 80206 0 0 0
"2329" 80206 0 0 1
"2330" 80206 0 1 0
"2331" 80206 0 1 0
"2332" 80206 0 1 0
"2333" 80206 0 1 0
"2334" 80206 0 1 0
"2335" 80206 0 1 0
"2336" 80206 0 1 1
"2337" 80206 1 0 0
"2338" 80206 1 0 0
"2339" 80206 1 0 0
"2340" 80206 1 0 1
"2341" 80206 1 0 1
"2342" 80207 0 0 0
"2343" 80207 0 0 0
"2344" 80207 0 0 0
"2345" 80207 0 0 0
"2346" 80207 0 0 1
"2347" 80207 0 0 1
"2348" 80207 0 0 1
"2349" 80207 1 0 0
"2350" 80207 1 0 0
"2351" 80207 1 0 0
"2352" 80207 1 0 0
"2353" 80207 1 0 0
"2354" 80207 1 0 0
"2355" 80207 1 0 0
"2356" 80207 1 0 0
"2357" 80207 1 1 0
"2358" 80207 1 1 0
"2359" 80208 0 0 0
"2360" 80208 0 0 0
"2361" 80208 0 0 0
"2362" 80208 0 0 0
"2363" 80208 0 0 0
"2364" 80208 0 0 0
"2365" 80208 1 0 0
"2366" 80208 1 0 0
"2367" 80208 1 0 0
"2368" 80208 1 0 0
"2369" 80208 1 0 0
"2370" 80208 1 0 0
"2371" 80208 1 0 1
"2372" 80209 0 0 0
"2373" 80209 0 0 0
"2374" 80209 0 0 0
"2375" 80209 0 0 0
"2376" 80209 0 0 0
"2377" 80209 0 0 0
"2378" 80209 0 0 0
"2379" 80209 0 0 1
"2380" 80209 0 0 1
"2381" 80209 0 0 1
"2382" 80209 0 0 1
"2383" 80209 0 0 1
"2384" 80209 0 0 1
"2385" 80209 0 0 1
"2386" 80209 1 0 0
"2387" 80209 1 0 0
"2388" 80209 1 0 0
"2389" 80209 1 0 0
"2390" 80209 1 0 1
"2391" 80209 1 0 1
"2392" 80209 1 0 1
"2393" 80209 1 0 1
"2394" 80209 1 0 1
"2395" 80209 1 0 1
"2396" 80209 1 0 1
"2397" 80209 1 0 1
"2398" 80210 0 0 0
"2399" 80210 0 0 0
"2400" 80210 0 0 0
"2401" 80210 0 0 0
"2402" 80210 0 1 0
"2403" 80210 0 1 0
"2404" 80210 0 1 0
"2405" 80210 0 1 0
"2406" 80210 0 1 0
"2407" 80210 0 1 0
"2408" 80210 0 1 0
"2409" 80210 0 1 0
"2410" 80210 0 1 0
"2411" 80210 0 1 0
"2412" 80210 0 1 0
"2413" 80210 0 1 0
"2414" 80210 0 1 0
"2415" 80210 1 0 0
"2416" 80210 1 1 0
"2417" 80210 1 1 0
"2418" 80210 1 1 0
"2419" 80210 1 1 1
"2420" 80211 0 0 0
"2421" 80211 0 0 1
"2422" 80211 1 0 0
"2423" 80211 1 0 0
"2424" 80211 1 0 0
"2425" 80211 1 0 0
"2426" 80211 1 0 0
"2427" 80211 1 0 0
"2428" 80211 1 0 0
"2429" 80211 1 0 0
"2430" 80211 1 0 1
"2431" 80211 1 0 1
"2432" 80211 1 0 1
"2433" 80212 0 0 0
"2434" 80212 0 0 0
"2435" 80212 0 0 0
"2436" 80212 0 0 0
"2437" 80212 0 0 0
"2438" 80212 0 0 1
"2439" 80212 1 0 0
"2440" 80212 1 0 0
"2441" 80212 1 0 0
"2442" 80212 1 0 0
"2443" 80212 1 0 0
"2444" 80212 1 0 0
"2445" 80212 1 0 0
"2446" 80212 1 0 0
"2447" 80212 1 0 0
"2448" 80212 1 0 0
"2449" 80212 1 0 0
"2450" 80212 1 0 0
"2451" 80212 1 0 0
"2452" 80213 0 0 0
"2453" 80213 0 0 0
"2454" 80213 0 0 0
"2455" 80213 0 0 0
"2456" 80213 0 0 0
"2457" 80213 0 0 0
"2458" 80213 0 0 0
"2459" 80213 0 0 1
"2460" 80213 0 1 0
"2461" 80213 0 1 0
"2462" 80213 0 1 0
"2463" 80213 0 1 0
"2464" 80213 0 1 0
"2465" 80213 0 1 0
"2466" 80213 1 0 0
"2467" 80213 1 0 0
"2468" 80213 1 0 0
"2469" 80213 1 1 0
"2470" 80213 1 1 0
"2471" 80213 1 1 0
"2472" 80213 1 1 0
"2473" 80314 0 0 0
"2474" 80314 0 0 0
"2475" 80314 0 0 0
"2476" 80314 0 0 0
"2477" 80314 0 0 0
"2478" 80314 0 0 0
"2479" 80314 0 0 0
"2480" 80314 0 0 0
"2481" 80314 0 0 0
"2482" 80314 0 0 1
"2483" 80314 0 0 1
"2484" 80314 1 0 0
"2485" 80314 1 0 0
"2486" 80314 1 0 0
"2487" 80314 1 0 0
"2488" 80314 1 0 0
"2489" 80314 1 0 0
"2490" 80314 1 0 1
"2491" 80314 1 0 1
"2492" 80314 1 0 1
"2493" 80314 1 0 1
"2494" 80314 1 0 1
"2495" 80314 1 0 1
"2496" 80314 1 0 1
"2497" 80315 0 1 0
"2498" 80315 0 1 0
"2499" 80315 0 1 0
"2500" 80315 0 1 0
"2501" 80315 0 1 0
"2502" 80315 0 1 0
"2503" 80315 0 1 0
"2504" 80315 0 1 0
"2505" 80315 0 1 0
"2506" 80315 0 1 0
"2507" 80315 0 1 1
"2508" 80315 0 1 1
"2509" 80315 1 1 0
"2510" 80315 1 1 0
"2511" 80315 1 1 0
"2512" 80315 1 1 0
"2513" 80315 1 1 0
"2514" 80315 1 1 0
"2515" 80315 1 1 0
"2516" 80315 1 1 0
"2517" 80315 1 1 0
"2518" 80315 1 1 0
"2519" 80315 1 1 1
"2520" 80315 1 1 1
"2521" 80315 1 1 1
"2522" 80315 1 1 1
"2523" 80316 0 0 0
"2524" 80316 0 0 0
"2525" 80316 0 0 0
"2526" 80316 0 0 0
"2527" 80316 0 0 0
"2528" 80316 0 0 1
"2529" 80316 0 1 0
"2530" 80316 0 1 0
"2531" 80316 0 1 0
"2532" 80316 0 1 0
"2533" 80316 0 1 0
"2534" 80316 1 0 0
"2535" 80316 1 0 0
"2536" 80316 1 0 0
"2537" 80316 1 0 0
"2538" 80316 1 0 0
"2539" 80316 1 0 0
"2540" 80316 1 0 0
"2541" 80316 1 0 0
"2542" 80316 1 0 0
"2543" 80316 1 0 0
"2544" 80316 1 0 0
"2545" 80316 1 0 1
"2546" 80316 1 1 0
"2547" 80316 1 1 0
"2548" 80316 1 1 0
"2549" 80317 0 0 0
"2550" 80317 0 0 0
"2551" 80317 0 0 0
"2552" 80317 0 0 1
"2553" 80317 0 0 1
"2554" 80317 0 1 0
"2555" 80317 0 1 0
"2556" 80317 0 1 0
"2557" 80317 0 1 0
"2558" 80317 1 0 0
"2559" 80317 1 0 1
"2560" 80317 1 1 0
"2561" 80317 1 1 0
"2562" 80317 1 1 0
"2563" 80317 1 1 0
"2564" 80317 1 1 0
"2565" 80317 1 1 0
"2566" 80317 1 1 1
"2567" 80317 1 1 1
"2568" 80317 1 1 1
"2569" 80318 0 0 0
"2570" 80318 0 0 0
"2571" 80318 0 0 0
"2572" 80318 0 0 0
"2573" 80318 0 0 0
"2574" 80318 0 0 1
"2575" 80318 0 0 1
"2576" 80318 0 0 1
"2577" 80318 0 1 0
"2578" 80318 0 1 0
"2579" 80318 0 1 1
"2580" 80318 0 1 1
"2581" 80318 0 1 1
"2582" 80318 1 0 0
"2583" 80318 1 0 0
"2584" 80318 1 0 0
"2585" 80318 1 0 0
"2586" 80318 1 0 0
"2587" 80318 1 0 0
"2588" 80318 1 0 1
"2589" 80318 1 0 1
"2590" 80318 1 0 1
"2591" 80318 1 0 1
"2592" 80318 1 0 1
"2593" 80318 1 1 0
"2594" 80318 1 1 0
"2595" 80318 1 1 0
"2596" 80318 1 1 1
"2597" 80318 1 1 1
"2598" 80319 0 1 0
"2599" 80319 0 1 0
"2600" 80319 0 1 0
"2601" 80319 0 1 0
"2602" 80319 0 1 0
"2603" 80319 0 1 0
"2604" 80319 0 1 1
"2605" 80319 0 1 1
"2606" 80319 1 0 0
"2607" 80319 1 0 1
"2608" 80319 1 1 0
"2609" 80319 1 1 0
"2610" 80319 1 1 0
"2611" 80319 1 1 1
"2612" 80320 0 0 0
"2613" 80320 0 0 0
"2614" 80320 0 0 1
"2615" 80320 0 0 1
"2616" 80320 0 0 1
"2617" 80320 0 0 1
"2618" 80320 0 1 0
"2619" 80320 0 1 0
"2620" 80320 0 1 0
"2621" 80320 0 1 1
"2622" 80320 1 0 0
"2623" 80320 1 0 0
"2624" 80320 1 0 0
"2625" 80320 1 0 1
"2626" 80320 1 0 1
"2627" 80320 1 0 1
"2628" 80320 1 1 0
"2629" 80320 1 1 0
"2630" 80320 1 1 0
"2631" 80320 1 1 0
"2632" 80320 1 1 0
"2633" 80320 1 1 1
"2634" 80422 0 0 0
"2635" 80422 0 0 1
"2636" 80422 0 1 0
"2637" 80422 0 1 0
"2638" 80422 0 1 0
"2639" 80422 0 1 0
"2640" 80422 0 1 0
"2641" 80422 0 1 1
"2642" 80422 1 1 0
"2643" 80422 1 1 0
"2644" 80422 1 1 0
"2645" 80422 1 1 0
"2646" 80422 1 1 0
"2647" 80422 1 1 1
"2648" 80422 1 1 1
"2649" 80422 1 1 1
"2650" 80423 0 0 0
"2651" 80423 0 0 0
"2652" 80423 0 0 0
"2653" 80423 0 0 0
"2654" 80423 0 0 0
"2655" 80423 0 0 0
"2656" 80423 0 0 0
"2657" 80423 0 0 0
"2658" 80423 0 0 0
"2659" 80423 0 0 0
"2660" 80423 0 0 1
"2661" 80423 1 0 0
"2662" 80423 1 0 0
"2663" 80423 1 0 0
"2664" 80423 1 0 0
"2665" 80423 1 0 0
"2666" 80423 1 0 0
"2667" 80423 1 0 1
"2668" 80424 0 0 0
"2669" 80424 0 0 0
"2670" 80424 0 0 0
"2671" 80424 0 0 0
"2672" 80424 0 0 0
"2673" 80424 0 0 0
"2674" 80424 1 0 0
"2675" 80424 1 0 0
"2676" 80424 1 0 0
"2677" 80424 1 0 0
"2678" 80424 1 0 1
"2679" 80424 1 0 1
"2680" 80424 1 0 1
"2681" 80424 1 0 1
"2682" 80424 1 1 0
"2683" 80425 0 0 0
"2684" 80425 0 0 0
"2685" 80425 0 0 0
"2686" 80425 0 0 0
"2687" 80425 0 0 0
"2688" 80425 0 0 0
"2689" 80425 0 0 0
"2690" 80425 0 0 0
"2691" 80425 0 0 1
"2692" 80425 0 1 0
"2693" 80425 0 1 0
"2694" 80425 0 1 0
"2695" 80425 0 1 0
"2696" 80425 1 0 0
"2697" 80425 1 0 0
"2698" 80425 1 0 0
"2699" 80425 1 0 1
"2700" 80425 1 0 1
"2701" 80425 1 1 0
"2702" 80425 1 1 0
"2703" 80426 0 0 0
"2704" 80426 0 0 1
"2705" 80426 0 0 1
"2706" 80426 0 0 1
"2707" 80426 0 1 0
"2708" 80426 0 1 0
"2709" 80426 0 1 0
"2710" 80426 0 1 0
"2711" 80426 0 1 0
"2712" 80426 1 0 0
"2713" 80426 1 0 1
"2714" 80426 1 0 1
"2715" 80426 1 0 1
"2716" 80426 1 0 1
"2717" 80426 1 1 0
"2718" 80426 1 1 0
"2719" 80426 1 1 0
"2720" 80426 1 1 0
"2721" 80426 1 1 0
"2722" 80427 0 0 0
"2723" 80427 0 1 0
"2724" 80427 0 1 0
"2725" 80427 0 1 0
"2726" 80427 0 1 0
"2727" 80427 0 1 0
"2728" 80427 0 1 0
"2729" 80427 0 1 0
"2730" 80427 0 1 0
"2731" 80427 0 1 0
"2732" 80427 0 1 1
"2733" 80427 0 1 1
"2734" 80427 0 1 1
"2735" 80427 0 1 1
"2736" 80427 0 1 1
"2737" 80427 1 1 0
"2738" 80427 1 1 0
"2739" 80427 1 1 0
"2740" 80427 1 1 0
"2741" 80427 1 1 0
"2742" 80427 1 1 1
"2743" 80427 1 1 1
"2744" 80427 1 1 1
"2745" 80427 1 1 1
"2746" 80427 1 1 1
"2747" 80427 1 1 1
"2748" 80427 1 1 1
"2749" 80428 0 0 0
"2750" 80428 0 1 0
"2751" 80428 0 1 0
"2752" 80428 0 1 0
"2753" 80428 1 0 0
"2754" 80428 1 0 0
"2755" 80428 1 0 1
"2756" 80428 1 0 1
"2757" 80428 1 0 1
"2758" 80428 1 0 1
"2759" 80428 1 0 1
"2760" 80428 1 1 0
"2761" 80428 1 1 0
"2762" 80428 1 1 0
"2763" 80428 1 1 0
"2764" 90101 0 0 0
"2765" 90101 0 0 0
"2766" 90101 0 0 0
"2767" 90101 0 0 0
"2768" 90101 0 0 0
"2769" 90101 0 0 0
"2770" 90101 0 0 0
"2771" 90101 0 0 0
"2772" 90101 0 0 0
"2773" 90101 0 0 0
"2774" 90101 0 0 1
"2775" 90101 0 1 0
"2776" 90101 0 1 0
"2777" 90101 1 0 0
"2778" 90101 1 0 0
"2779" 90101 1 0 0
"2780" 90101 1 0 0
"2781" 90101 1 0 0
"2782" 90101 1 1 0
"2783" 90101 1 1 0
"2784" 90102 0 0 0
"2785" 90102 0 0 0
"2786" 90102 0 0 0
"2787" 90102 0 0 0
"2788" 90102 0 0 0
"2789" 90102 0 0 0
"2790" 90102 0 1 0
"2791" 90102 0 1 0
"2792" 90102 0 1 0
"2793" 90102 0 1 0
"2794" 90102 0 1 0
"2795" 90102 0 1 0
"2796" 90102 0 1 0
"2797" 90102 0 1 0
"2798" 90102 0 1 0
"2799" 90102 0 1 0
"2800" 90102 1 0 0
"2801" 90102 1 0 0
"2802" 90102 1 0 0
"2803" 90102 1 0 0
"2804" 90102 1 0 0
"2805" 90102 1 0 0
"2806" 90102 1 0 0
"2807" 90102 1 0 1
"2808" 90102 1 1 0
"2809" 90102 1 1 0
"2810" 90203 0 0 0
"2811" 90203 0 0 0
"2812" 90203 0 0 0
"2813" 90203 0 0 0
"2814" 90203 0 1 0
"2815" 90203 0 1 0
"2816" 90203 0 1 0
"2817" 90203 0 1 0
"2818" 90203 0 1 1
"2819" 90203 1 0 0
"2820" 90203 1 0 0
"2821" 90203 1 0 1
"2822" 90203 1 0 1
"2823" 90203 1 0 1
"2824" 90203 1 1 0
"2825" 90203 1 1 0
"2826" 90203 1 1 0
"2827" 90203 1 1 0
"2828" 90203 1 1 0
"2829" 90204 0 0 0
"2830" 90204 0 0 0
"2831" 90204 0 0 0
"2832" 90204 0 0 0
"2833" 90204 0 0 0
"2834" 90204 0 0 0
"2835" 90204 0 0 0
"2836" 90204 0 0 0
"2837" 90204 0 0 1
"2838" 90204 0 0 1
"2839" 90204 0 0 1
"2840" 90204 0 1 0
"2841" 90204 1 0 0
"2842" 90204 1 0 0
"2843" 90204 1 0 0
"2844" 90204 1 0 0
"2845" 90204 1 0 0
"2846" 90204 1 0 0
"2847" 90204 1 0 0
"2848" 90204 1 0 0
"2849" 90204 1 0 0
"2850" 90204 1 0 1
"2851" 90204 1 0 1
"2852" 90204 1 0 1
"2853" 90204 1 0 1
"2854" 90204 1 0 1
"2855" 90204 1 1 0
"2856" 90204 1 1 0
"2857" 90204 1 1 0
"2858" 90205 0 0 0
"2859" 90205 0 0 0
"2860" 90205 0 0 0
"2861" 90205 0 0 0
"2862" 90205 0 0 0
"2863" 90205 0 0 1
"2864" 90205 0 0 1
"2865" 90205 0 0 1
"2866" 90205 0 0 1
"2867" 90205 0 0 1
"2868" 90205 0 1 0
"2869" 90205 0 1 0
"2870" 90205 1 0 0
"2871" 90205 1 0 0
"2872" 90205 1 0 0
"2873" 90205 1 0 0
"2874" 90205 1 0 0
"2875" 90205 1 0 0
"2876" 90205 1 0 0
"2877" 90205 1 0 1
"2878" 90205 1 0 1
"2879" 90205 1 1 0
"2880" 90206 0 0 0
"2881" 90206 0 0 0
"2882" 90206 0 0 0
"2883" 90206 0 0 0
"2884" 90206 0 0 0
"2885" 90206 0 0 0
"2886" 90206 0 0 1
"2887" 90206 0 0 1
"2888" 90206 0 1 0
"2889" 90206 0 1 0
"2890" 90206 0 1 0
"2891" 90206 0 1 0
"2892" 90206 1 0 0
"2893" 90206 1 0 0
"2894" 90206 1 0 0
"2895" 90206 1 0 0
"2896" 90206 1 0 0
"2897" 90206 1 0 0
"2898" 90206 1 0 0
"2899" 90206 1 0 1
"2900" 90206 1 1 0
"2901" 90206 1 1 0
"2902" 90206 1 1 0
"2903" 90206 1 1 0
"2904" 90206 1 1 1
"2905" 90206 1 1 1
"2906" 90308 0 0 0
"2907" 90308 0 0 0
"2908" 90308 0 0 0
"2909" 90308 0 0 0
"2910" 90308 0 0 1
"2911" 90308 0 1 0
"2912" 90308 0 1 0
"2913" 90308 0 1 1
"2914" 90308 1 1 0
"2915" 90308 1 1 0
"2916" 90308 1 1 0
"2917" 90308 1 1 0
"2918" 90308 1 1 0
"2919" 90308 1 1 0
"2920" 90308 1 1 0
"2921" 90308 1 1 1
"2922" 90309 0 0 0
"2923" 90309 0 0 0
"2924" 90309 0 0 0
"2925" 90309 0 0 0
"2926" 90309 0 0 0
"2927" 90309 0 0 1
"2928" 90309 0 0 1
"2929" 90309 1 0 0
"2930" 90309 1 0 0
"2931" 90309 1 0 0
"2932" 90309 1 0 0
"2933" 90309 1 0 0
"2934" 90309 1 0 0
"2935" 90309 1 0 1
"2936" 90309 1 0 1
"2937" 90309 1 0 1
"2938" 90309 1 0 1
"2939" 90309 1 0 1
"2940" 90309 1 0 1
"2941" 90309 1 0 1
"2942" 90310 0 0 0
"2943" 90310 0 0 0
"2944" 90310 0 0 0
"2945" 90310 0 0 0
"2946" 90310 0 0 0
"2947" 90310 0 0 0
"2948" 90310 0 0 0
"2949" 90310 0 0 0
"2950" 90310 0 0 0
"2951" 90310 1 0 0
"2952" 90310 1 0 0
"2953" 90310 1 0 0
"2954" 90310 1 0 0
"2955" 90310 1 0 0
"2956" 90310 1 0 0
"2957" 90310 1 0 0
"2958" 90310 1 0 0
"2959" 90310 1 0 0
"2960" 90310 1 0 0
"2961" 90310 1 0 0
"2962" 90310 1 0 0
"2963" 90310 1 0 1
"2964" 90310 1 0 1
"2965" 90310 1 0 1
"2966" 90310 1 0 1
"2967" 90310 1 0 1
"2968" 90310 1 0 1
"2969" 90310 1 0 1
"2970" 90310 1 1 0
"2971" 90311 0 0 0
"2972" 90311 0 0 0
"2973" 90311 0 0 1
"2974" 90311 0 1 0
"2975" 90311 0 1 0
"2976" 90311 1 0 0
"2977" 90311 1 0 0
"2978" 90311 1 0 0
"2979" 90311 1 0 0
"2980" 90311 1 0 1
"2981" 90311 1 0 1
"2982" 90311 1 1 0
"2983" 90311 1 1 0
"2984" 90311 1 1 0
"2985" 90311 1 1 1
"2986" 90311 1 1 1
"2987" 90312 0 0 0
"2988" 90312 0 0 0
"2989" 90312 0 0 0
"2990" 90312 0 0 0
"2991" 90312 0 0 0
"2992" 90312 0 0 0
"2993" 90312 0 0 0
"2994" 90312 0 0 0
"2995" 90312 0 0 1
"2996" 90312 0 0 1
"2997" 90312 1 0 0
"2998" 90312 1 0 0
"2999" 90312 1 0 0
"3000" 90312 1 0 0
"3001" 90312 1 0 0
"3002" 90312 1 0 1
"3003" 90312 1 0 1
"3004" 90313 0 0 0
"3005" 90313 0 0 0
"3006" 90313 0 0 0
"3007" 90313 0 0 1
"3008" 90313 0 0 1
"3009" 90313 1 0 0
"3010" 90313 1 0 0
"3011" 90313 1 0 0
"3012" 90313 1 0 0
"3013" 90313 1 0 0
"3014" 90313 1 0 0
"3015" 90313 1 0 1
"3016" 90313 1 0 1
"3017" 90313 1 0 1
"3018" 90313 1 0 1
"3019" 90313 1 1 0
"3020" 90314 0 0 0
"3021" 90314 0 0 0
"3022" 90314 0 0 0
"3023" 90314 0 0 0
"3024" 90314 0 0 0
"3025" 90314 0 0 0
"3026" 90314 0 0 0
"3027" 90314 0 0 1
"3028" 90314 1 0 0
"3029" 90314 1 0 0
"3030" 90314 1 0 0
"3031" 90314 1 0 0
"3032" 90314 1 0 0
"3033" 90314 1 0 1
"3034" 90314 1 0 1
"3035" 90314 1 0 1
"3036" 90314 1 0 1
"3037" 90314 1 1 1
"3038" 90314 1 1 1
"3039" 90315 0 0 0
"3040" 90315 0 0 0
"3041" 90315 0 0 0
"3042" 90315 0 0 0
"3043" 90315 0 1 0
"3044" 90315 0 1 1
"3045" 90315 1 0 1
"3046" 90315 1 0 1
"3047" 90315 1 1 0
"3048" 90315 1 1 0
"3049" 90315 1 1 0
"3050" 90315 1 1 1
"3051" 90316 0 0 0
"3052" 90316 0 0 0
"3053" 90316 0 0 0
"3054" 90316 0 0 0
"3055" 90316 0 0 0
"3056" 90316 0 0 0
"3057" 90316 0 0 1
"3058" 90316 0 0 1
"3059" 90316 0 0 1
"3060" 90316 0 1 0
"3061" 90316 0 1 0
"3062" 90316 0 1 0
"3063" 90316 0 1 0
"3064" 90316 0 1 0
